Rk,Season,Conf,W,L,WLPercent,W2,L2,WL2Percent,SRS,SOS,PTS,PTS2,AP_Pre,AP_High,AP_Final,NCAA_Tour,Seed,Coaching,Team,SrNames,TeamID,schoolid,yearid,id,Team,G,MP,FG,FGA,FG_Percent,TwoP,TwoPA,TwoP_Percent,ThreeP,ThreePA,ThreeP_Percent,FT,FTA,FT_Percent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTSperG,Team_ID,Dates
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000108,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000118,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000122,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000127,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000108,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000118,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000122,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000127,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000048,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,michigan-state,1277,1277,2009,1000088,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000174,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000214,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000238,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000248,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000251,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000174,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000214,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000238,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000248,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,michigan-state,1277,1277,2010,1000251,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
9,2011,Big Ten,29,8,1,13,5,1,21,10,72,59,NULL,5,5,Lost Regional Semifinal,1,Tom Izzo (29-8),michigan-state,michigan-state,1277,1277,2011,1000291,michigan-state,34,6874,817,1894,0,597,1274,0,220,620,0,484,691,1,407,849,1256,509,219,167,454,648,2338,69,1277,2011
9,2011,Big Ten,29,8,1,13,5,1,21,10,72,59,NULL,5,5,Lost Regional Semifinal,1,Tom Izzo (29-8),michigan-state,michigan-state,1277,1277,2011,1000291,michigan-state,34,6874,817,1894,0,597,1274,0,220,620,0,484,691,1,407,849,1256,509,219,167,454,648,2338,69,1277,2011
8,2012,Big Ten,27,9,1,13,5,1,19,11,68,59,14,4,9,Lost Regional Semifinal,3,Tom Izzo (27-9),michigan-state,michigan-state,1277,1277,2012,1000444,michigan-state,37,7424,960,2012,0,760,1457,1,200,555,0,531,759,1,420,882,1302,566,265,157,474,650,2651,72,1277,2012
8,2012,Big Ten,27,9,1,13,5,1,19,11,68,59,14,4,9,Lost Regional Semifinal,3,Tom Izzo (27-9),michigan-state,michigan-state,1277,1277,2012,1000484,michigan-state,37,7424,960,2012,0,760,1457,1,200,555,0,531,759,1,420,882,1302,566,265,157,474,650,2651,72,1277,2012
8,2012,Big Ten,27,9,1,13,5,1,19,11,68,59,14,4,9,Lost Regional Semifinal,3,Tom Izzo (27-9),michigan-state,michigan-state,1277,1277,2012,1000497,michigan-state,37,7424,960,2012,0,760,1457,1,200,555,0,531,759,1,420,882,1302,566,265,157,474,650,2651,72,1277,2012
8,2012,Big Ten,27,9,1,13,5,1,19,11,68,59,14,4,9,Lost Regional Semifinal,3,Tom Izzo (27-9),michigan-state,michigan-state,1277,1277,2012,1000444,michigan-state,37,7424,960,2012,0,760,1457,1,200,555,0,531,759,1,420,882,1302,566,265,157,474,650,2651,72,1277,2012
8,2012,Big Ten,27,9,1,13,5,1,19,11,68,59,14,4,9,Lost Regional Semifinal,3,Tom Izzo (27-9),michigan-state,michigan-state,1277,1277,2012,1000484,michigan-state,37,7424,960,2012,0,760,1457,1,200,555,0,531,759,1,420,882,1302,566,265,157,474,650,2651,72,1277,2012
8,2012,Big Ten,27,9,1,13,5,1,19,11,68,59,14,4,9,Lost Regional Semifinal,3,Tom Izzo (27-9),michigan-state,michigan-state,1277,1277,2012,1000497,michigan-state,37,7424,960,2012,0,760,1457,1,200,555,0,531,759,1,420,882,1302,566,265,157,474,650,2651,72,1277,2012
7,2013,Big Ten,29,9,1,12,6,1,19,9,76,66,2,1,11,Lost Regional Final,4,Tom Izzo (29-9),michigan-state,michigan-state,1277,1277,2013,1000552,michigan-state,36,7199,882,1921,0,705,1398,1,177,523,0,507,710,1,421,820,1241,474,289,140,489,579,2448,68,1277,2013
7,2013,Big Ten,29,9,1,12,6,1,19,9,76,66,2,1,11,Lost Regional Final,4,Tom Izzo (29-9),michigan-state,michigan-state,1277,1277,2013,1000604,michigan-state,36,7199,882,1921,0,705,1398,1,177,523,0,507,710,1,421,820,1241,474,289,140,489,579,2448,68,1277,2013
7,2013,Big Ten,29,9,1,12,6,1,19,9,76,66,2,1,11,Lost Regional Final,4,Tom Izzo (29-9),michigan-state,michigan-state,1277,1277,2013,1000637,michigan-state,36,7199,882,1921,0,705,1398,1,177,523,0,507,710,1,421,820,1241,474,289,140,489,579,2448,68,1277,2013
7,2013,Big Ten,29,9,1,12,6,1,19,9,76,66,2,1,11,Lost Regional Final,4,Tom Izzo (29-9),michigan-state,michigan-state,1277,1277,2013,1000552,michigan-state,36,7199,882,1921,0,705,1398,1,177,523,0,507,710,1,421,820,1241,474,289,140,489,579,2448,68,1277,2013
7,2013,Big Ten,29,9,1,12,6,1,19,9,76,66,2,1,11,Lost Regional Final,4,Tom Izzo (29-9),michigan-state,michigan-state,1277,1277,2013,1000604,michigan-state,36,7199,882,1921,0,705,1398,1,177,523,0,507,710,1,421,820,1241,474,289,140,489,579,2448,68,1277,2013
7,2013,Big Ten,29,9,1,12,6,1,19,9,76,66,2,1,11,Lost Regional Final,4,Tom Izzo (29-9),michigan-state,michigan-state,1277,1277,2013,1000637,michigan-state,36,7199,882,1921,0,705,1398,1,177,523,0,507,710,1,421,820,1241,474,289,140,489,579,2448,68,1277,2013
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,michigan-state,1277,1277,2014,1000678,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,michigan-state,1277,1277,2014,1000740,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,michigan-state,1277,1277,2014,1000776,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,michigan-state,1277,1277,2014,1000783,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,michigan-state,1277,1277,2014,1000678,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,michigan-state,1277,1277,2014,1000740,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,michigan-state,1277,1277,2014,1000776,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,michigan-state,1277,1277,2014,1000783,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000846,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000886,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000910,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000918,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000921,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000846,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000886,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000910,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000918,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
5,2015,Big Ten,29,6,1,13,5,1,23,7,80,64,13,1,2,Lost First Round,2,Tom Izzo (29-6),michigan-state,michigan-state,1277,1277,2015,1000921,michigan-state,39,8025,1014,2181,0,720,1418,1,294,763,0,451,714,1,436,1022,1458,646,203,176,441,738,2773,71,1277,2015
4,2016,Big Ten,20,15,1,10,8,1,14,11,72,69,12,12,NULL,Lost Second Round,9,Tom Izzo (20-15),michigan-state,michigan-state,1277,1277,2016,1000973,michigan-state,35,7050,1009,2078,0,688,1339,1,321,739,0,454,623,1,427,1027,1454,719,156,177,406,671,2793,80,1277,2016
4,2016,Big Ten,20,15,1,10,8,1,14,11,72,69,12,12,NULL,Lost Second Round,9,Tom Izzo (20-15),michigan-state,michigan-state,1277,1277,2016,1000973,michigan-state,35,7050,1009,2078,0,688,1339,1,321,739,0,454,623,1,427,1027,1454,719,156,177,406,671,2793,80,1277,2016
3,2017,Big Ten,30,5,1,16,2,1,22,7,80,65,2,1,5,Lost Second Round,3,Tom Izzo (30-5),michigan-state,michigan-state,1277,1277,2017,1001116,michigan-state,35,7025,905,1927,0,632,1195,1,273,732,0,432,646,1,328,947,1275,591,151,162,490,699,2515,72,1277,2017
3,2017,Big Ten,30,5,1,16,2,1,22,7,80,65,2,1,5,Lost Second Round,3,Tom Izzo (30-5),michigan-state,michigan-state,1277,1277,2017,1001149,michigan-state,35,7025,905,1927,0,632,1195,1,273,732,0,432,646,1,328,947,1275,591,151,162,490,699,2515,72,1277,2017
3,2017,Big Ten,30,5,1,16,2,1,22,7,80,65,2,1,5,Lost Second Round,3,Tom Izzo (30-5),michigan-state,michigan-state,1277,1277,2017,1001116,michigan-state,35,7025,905,1927,0,632,1195,1,273,732,0,432,646,1,328,947,1275,591,151,162,490,699,2515,72,1277,2017
3,2017,Big Ten,30,5,1,16,2,1,22,7,80,65,2,1,5,Lost Second Round,3,Tom Izzo (30-5),michigan-state,michigan-state,1277,1277,2017,1001149,michigan-state,35,7025,905,1927,0,632,1195,1,273,732,0,432,646,1,328,947,1275,591,151,162,490,699,2515,72,1277,2017
2,2018,Big Ten,32,7,1,16,4,1,25,12,78,65,10,5,5,Lost National Semifinal,2,Tom Izzo (32-7),michigan-state,michigan-state,1277,1277,2018,1001226,michigan-state,35,7025,991,1996,0,701,1271,1,290,725,0,535,716,1,405,1034,1439,670,143,251,459,640,2807,80,1277,2018
2,2018,Big Ten,32,7,1,16,4,1,25,12,78,65,10,5,5,Lost National Semifinal,2,Tom Izzo (32-7),michigan-state,michigan-state,1277,1277,2018,1001256,michigan-state,35,7025,991,1996,0,701,1271,1,290,725,0,535,716,1,405,1034,1439,670,143,251,459,640,2807,80,1277,2018
2,2018,Big Ten,32,7,1,16,4,1,25,12,78,65,10,5,5,Lost National Semifinal,2,Tom Izzo (32-7),michigan-state,michigan-state,1277,1277,2018,1001226,michigan-state,35,7025,991,1996,0,701,1271,1,290,725,0,535,716,1,405,1034,1439,670,143,251,459,640,2807,80,1277,2018
2,2018,Big Ten,32,7,1,16,4,1,25,12,78,65,10,5,5,Lost National Semifinal,2,Tom Izzo (32-7),michigan-state,michigan-state,1277,1277,2018,1001256,michigan-state,35,7025,991,1996,0,701,1271,1,290,725,0,535,716,1,405,1034,1439,670,143,251,459,640,2807,80,1277,2018
1,2019,Big Ten,18,9,1,10,6,1,21,10,76,64,1,1,NULL,NULL,NULL,Tom Izzo (18-9),michigan-state,michigan-state,1277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,2008,Big Ten,22,11,1,9,9,1,11,7,66,62,NULL,18,NULL,Lost First Round,10,Tubby Smith (22-11),minnesota,minnesota,1278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,2009,Big Ten,21,14,1,9,9,1,16,7,72,64,25,22,NULL,Lost First Round,11,Tubby Smith (21-14),minnesota,minnesota,1278,1278,2009,1000023,minnesota,33,6625,782,1772,0,594,1197,0,188,575,0,437,611,1,397,739,1136,466,274,201,477,588,2189,66,1278,2009
11,2009,Big Ten,21,14,1,9,9,1,16,7,72,64,25,22,NULL,Lost First Round,11,Tubby Smith (21-14),minnesota,minnesota,1278,1278,2009,1000023,minnesota,33,6625,782,1772,0,594,1197,0,188,575,0,437,611,1,397,739,1136,466,274,201,477,588,2189,66,1278,2009
10,2010,Big Ten,17,14,1,6,12,0,12,10,69,67,NULL,14,NULL,NULL,NULL,Tubby Smith (17-14),minnesota,minnesota,1278,1278,2010,1000193,minnesota,35,7075,912,1949,0,666,1332,1,246,617,0,463,661,1,375,862,1237,583,273,199,427,579,2533,72,1278,2010
10,2010,Big Ten,17,14,1,6,12,0,12,10,69,67,NULL,14,NULL,NULL,NULL,Tubby Smith (17-14),minnesota,minnesota,1278,1278,2010,1000193,minnesota,35,7075,912,1949,0,666,1332,1,246,617,0,463,661,1,375,862,1237,583,273,199,427,579,2533,72,1278,2010
9,2011,Big Ten,23,15,1,6,12,0,11,8,68,65,NULL,NULL,NULL,NULL,NULL,Tubby Smith (23-15),minnesota,minnesota,1278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,2012,Big Ten,21,13,1,8,10,0,17,10,69,62,NULL,8,NULL,Lost Third Round,11,Tubby Smith (21-13),minnesota,minnesota,1278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,2013,Big Ten,25,13,1,8,10,0,12,8,71,68,NULL,NULL,NULL,NULL,NULL,Richard Pitino (25-13),minnesota,minnesota,1278,1278,2013,1000584,minnesota,34,6825,815,1838,0,631,1292,0,184,546,0,523,764,1,501,685,1186,503,253,187,467,605,2337,69,1278,2013
7,2013,Big Ten,25,13,1,8,10,0,12,8,71,68,NULL,NULL,NULL,NULL,NULL,Richard Pitino (25-13),minnesota,minnesota,1278,1278,2013,1000617,minnesota,34,6825,815,1838,0,631,1292,0,184,546,0,523,764,1,501,685,1186,503,253,187,467,605,2337,69,1278,2013
7,2013,Big Ten,25,13,1,8,10,0,12,8,71,68,NULL,NULL,NULL,NULL,NULL,Richard Pitino (25-13),minnesota,minnesota,1278,1278,2013,1000584,minnesota,34,6825,815,1838,0,631,1292,0,184,546,0,523,764,1,501,685,1186,503,253,187,467,605,2337,69,1278,2013
7,2013,Big Ten,25,13,1,8,10,0,12,8,71,68,NULL,NULL,NULL,NULL,NULL,Richard Pitino (25-13),minnesota,minnesota,1278,1278,2013,1000617,minnesota,34,6825,815,1838,0,631,1292,0,184,546,0,523,764,1,501,685,1186,503,253,187,467,605,2337,69,1278,2013
6,2014,Big Ten,18,15,1,6,12,0,12,7,74,68,NULL,NULL,NULL,NULL,NULL,Richard Pitino (18-15),minnesota,minnesota,1278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5,2015,Big Ten,8,23,0,2,16,0,1,7,68,74,NULL,NULL,NULL,NULL,NULL,Richard Pitino (8-23),minnesota,minnesota,1278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4,2016,Big Ten,24,10,1,11,7,1,15,9,75,69,NULL,24,NULL,Lost First Round,5,Richard Pitino (24-10),minnesota,minnesota,1278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3,2017,Big Ten,15,17,0,4,14,0,7,7,75,75,15,12,NULL,NULL,NULL,Richard Pitino (15-17),minnesota,minnesota,1278,1278,2017,1001081,minnesota,34,6950,887,2037,0,678,1427,0,209,610,0,573,806,1,378,963,1341,507,194,227,393,577,2556,75,1278,2017
3,2017,Big Ten,15,17,0,4,14,0,7,7,75,75,15,12,NULL,NULL,NULL,Richard Pitino (15-17),minnesota,minnesota,1278,1278,2017,1001081,minnesota,34,6950,887,2037,0,678,1427,0,209,610,0,573,806,1,378,963,1341,507,194,227,393,577,2556,75,1278,2017
2,2018,Big Ten,22,14,1,9,11,0,13,11,71,69,NULL,NULL,NULL,Lost Second Round,10,Richard Pitino (22-14),minnesota,minnesota,1278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,2019,Big Ten,12,13,0,6,9,0,15,12,69,66,NULL,NULL,NULL,NULL,NULL,Richard Pitino (12-13),minnesota,minnesota,1278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,2008,SEC,16,15,1,7,9,0,6,5,73,72,NULL,NULL,NULL,NULL,NULL,Andy Kennedy (16-15),mississippi,mississippi,1279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,2009,SEC,24,11,1,9,7,1,13,6,78,71,NULL,14,NULL,NULL,NULL,Andy Kennedy (24-11),mississippi,mississippi,1279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,2010,SEC,20,14,1,7,9,0,9,4,74,69,NULL,NULL,NULL,NULL,NULL,Andy Kennedy (20-14),mississippi,mississippi,1279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,2011,SEC,20,14,1,8,8,1,7,6,67,66,NULL,NULL,NULL,NULL,NULL,Andy Kennedy (20-14),mississippi,mississippi,1279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,2012,SEC,27,9,1,12,6,1,14,4,77,67,NULL,16,NULL,Lost Third Round,12,Andy Kennedy (27-9),mississippi,mississippi,1279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,2013,SEC,19,14,1,9,9,1,8,5,75,73,NULL,NULL,NULL,NULL,NULL,Andy Kennedy (19-14),mississippi,mississippi,1279,1279,2013,1000586,mississippi,36,7275,977,2230,0,739,1495,0,238,735,0,587,866,1,466,785,1251,450,297,185,395,606,2779,77,1279,2013
