team_id,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G,W-L%,SRS,SOS,opp_PPG,Seed
100151,871,1947,0.447,682,1359,0.502,189,588,0.321,513,696,0.737,468.0,758.0,1226,495,281,114,455.0,,76.4,.688,14.68,9.24,71.0,3
100152,908,1932,0.47,654,1240,0.527,254,692,0.36700000000000005,638,862,0.74,392.0,872.0,1264,590,258,141,511.0,,77.4,.743,19.20,9.94,67.7,4
100153,1083,2248,0.48200000000000004,866,1668,0.519,217,580,0.374,677,933,0.726,473.0,1006.0,1479,714,302,216,495.0,,85.0,.889,23.50,9.38,70.9,1
100154,943,1965,0.48,751,1414,0.531,192,551,0.348,504,772,0.653,457.0,902.0,1359,566,294,123,583.0,,73.8,.771,14.42,7.33,66.7,3
100155,863,1910,0.452,585,1137,0.515,278,773,0.36,561,743,0.755,354.0,765.0,1119,547,269,72,452.0,,75.4,.676,15.85,8.17,67.8,7
100156,1011,2281,0.44299999999999995,775,1607,0.48200000000000004,236,674,0.35,549,716,0.767,543.0,896.0,1439,517,325,134,427.0,,78.0,.861,21.04,7.70,64.6,2
100157,928,1974,0.47,708,1292,0.5479999999999999,220,682,0.32299999999999995,454,751,0.605,464.0,881.0,1345,590,235,156,498.0,,72.3,.829,14.69,4.55,60.9,3
100158,976,2115,0.461,756,1514,0.499,220,601,0.366,545,880,0.619,483.0,913.0,1396,547,262,171,493.0,,75.5,.778,9.79,1.67,67.4,11
100159,949,2096,0.45299999999999996,749,1552,0.483,200,544,0.368,559,814,0.687,524.0,832.0,1356,516,211,131,466.0,,78.1,.647,14.31,9.98,73.2,6
100160,902,1912,0.47200000000000003,679,1340,0.507,223,572,0.39,449,649,0.6920000000000001,393.0,816.0,1209,475,182,93,496.0,,75.0,.636,13.14,10.77,72.7,8
100161,731,1675,0.436,520,1082,0.48100000000000004,211,593,0.35600000000000004,471,655,0.7190000000000001,328.0,704.0,1032,407,188,60,414.0,,67.0,.594,10.09,9.22,65.7,8
100162,777,1732,0.449,580,1180,0.49200000000000005,197,552,0.35700000000000004,566,785,0.721,389.0,799.0,1188,400,215,143,435.0,,72.4,.813,13.90,4.09,62.6,7
100163,900,1935,0.465,727,1477,0.49200000000000005,173,458,0.37799999999999995,500,777,0.644,453.0,790.0,1243,496,258,125,538.0,,79.8,.677,-11.28,-14.18,76.6,16
100164,859,2011,0.42700000000000005,681,1484,0.45899999999999996,178,527,0.33799999999999997,407,611,0.6659999999999999,505.0,707.0,1212,483,294,108,474.0,,74.3,.613,-3.95,-5.33,72.1,15
100165,693,1544,0.449,492,1045,0.47100000000000003,201,499,0.40299999999999997,479,634,0.7559999999999999,301.0,777.0,1078,454,171,87,423.0,,66.6,.645,5.55,-0.05,60.9,14
100166,725,1735,0.418,531,1105,0.48100000000000004,194,630,0.308,448,684,0.655,405.0,773.0,1178,359,236,129,459.0,,67.5,.613,-6.54,-8.21,65.1,16
100167,688,1467,0.469,452,885,0.511,236,582,0.405,406,603,0.6729999999999999,263.0,654.0,917,439,180,82,397.0,,67.3,.700,10.68,5.18,61.3,12
100168,694,1711,0.406,546,1272,0.429,148,439,0.337,547,791,0.6920000000000001,420.0,756.0,1176,438,258,103,470.0,,63.1,.545,-1.62,-5.10,59.6,16
100169,835,1863,0.44799999999999995,668,1353,0.494,167,510,0.327,456,708,0.644,481.0,798.0,1279,460,247,110,486.0,,71.7,.719,14.39,6.80,64.1,7
100170,893,1989,0.449,618,1204,0.513,275,785,0.35,503,754,0.667,448.0,794.0,1242,570,334,136,437.0,,77.7,.758,9.38,-1.24,66.1,13
100171,818,1902,0.43,582,1218,0.478,236,684,0.345,523,678,0.7709999999999999,388.0,786.0,1174,525,285,190,460.0,,74.8,.750,12.99,5.52,67.4,5
100172,761,1730,0.44,514,1054,0.488,247,676,0.365,436,616,0.708,377.0,759.0,1136,416,203,72,408.0,,73.5,.600,13.61,8.68,68.6,9
100173,776,1778,0.436,527,1073,0.491,249,705,0.353,391,574,0.6809999999999999,369.0,824.0,1193,484,210,116,486.0,,70.7,.677,0.60,0.71,66.0,13
100174,760,1670,0.455,547,1074,0.509,213,596,0.35700000000000004,485,721,0.6729999999999999,306.0,741.0,1047,452,164,120,464.0,,71.5,.516,-4.20,-1.71,73.0,15
100175,876,1884,0.465,597,1150,0.519,279,734,0.38,460,658,0.6990000000000001,410.0,819.0,1229,501,228,106,456.0,,77.8,.875,10.46,-0.28,64.7,9
100176,871,1841,0.473,698,1385,0.504,173,456,0.379,498,720,0.6920000000000001,420.0,750.0,1170,462,279,113,455.0,,73.1,.788,17.16,4.77,60.7,5
100177,909,2063,0.441,708,1483,0.47700000000000004,201,580,0.34700000000000003,475,686,0.6920000000000001,455.0,776.0,1231,504,287,129,389.0,,77.9,.688,16.49,8.31,69.8,4
100178,906,1990,0.455,673,1355,0.49700000000000005,233,635,0.36700000000000005,474,661,0.7170000000000001,410.0,766.0,1176,445,229,159,449.0,,81.3,.710,8.59,3.36,74.8,10
100179,907,1931,0.47,670,1325,0.506,237,606,0.391,626,855,0.732,425.0,945.0,1370,522,189,113,458.0,,81.1,.879,13.90,0.74,66.6,6
100180,815,1701,0.479,549,1033,0.531,266,668,0.39799999999999996,446,609,0.732,265.0,770.0,1035,561,209,108,421.0,,73.2,.781,7.96,-1.51,63.7,11
100181,748,1767,0.423,545,1200,0.45399999999999996,203,567,0.358,448,651,0.688,393.0,807.0,1200,399,192,84,415.0,,67.1,.688,-4.68,-7.81,64.0,16
100182,933,1940,0.48100000000000004,715,1325,0.54,218,615,0.354,539,805,0.67,457.0,784.0,1241,470,265,115,489.0,,79.5,.788,-0.40,-8.90,71.0,15
100183,892,1899,0.47,660,1241,0.532,232,658,0.353,479,687,0.6970000000000001,430.0,773.0,1203,519,307,141,463.0,,80.5,.710,22.27,8.37,66.6,5
100184,941,2093,0.45,731,1441,0.507,210,652,0.322,422,584,0.723,510.0,771.0,1281,465,258,158,456.0,,78.6,.594,0.65,-1.94,73.4,14
100185,906,1902,0.47600000000000003,759,1493,0.508,147,409,0.359,496,752,0.66,400.0,819.0,1219,472,225,123,508.0,,74.4,.636,7.69,6.02,70.9,13
100186,743,1687,0.44,572,1221,0.46799999999999997,171,466,0.36700000000000005,445,681,0.653,406.0,733.0,1139,387,260,153,480.0,,70.1,.700,-0.59,-5.80,63.6,14
100187,764,1654,0.462,584,1196,0.488,180,458,0.39299999999999996,442,573,0.7709999999999999,377.0,786.0,1163,438,155,93,461.0,,69.4,.613,14.90,9.60,63.8,10
100188,862,1953,0.441,611,1334,0.45799999999999996,251,619,0.405,528,802,0.6579999999999999,423.0,757.0,1180,462,195,48,435.0,,73.6,.588,1.45,1.42,70.6,15
100189,814,1777,0.45799999999999996,675,1380,0.489,139,397,0.35,513,697,0.736,418.0,829.0,1247,426,215,107,480.0,,71.3,.844,-1.10,-9.29,63.1,14
100190,931,1999,0.466,785,1611,0.48700000000000004,146,388,0.376,524,768,0.682,419.0,811.0,1230,588,243,134,397.0,,79.1,.719,14.72,7.22,71.6,6
100191,801,1913,0.419,589,1284,0.45899999999999996,212,629,0.337,540,776,0.696,452.0,740.0,1192,431,259,106,449.0,,73.6,.625,8.95,5.91,70.5,11
100192,745,1618,0.46,510,1000,0.51,235,618,0.38,507,687,0.738,334.0,697.0,1031,427,226,57,476.0,,72.0,.645,13.61,6.85,64.3,9
100193,784,1953,0.401,645,1469,0.439,139,484,0.287,543,811,0.67,498.0,708.0,1206,368,323,120,484.0,,70.3,.625,7.80,6.30,68.8,9
100194,818,1818,0.45,577,1184,0.48700000000000004,241,634,0.38,490,716,0.684,338.0,765.0,1103,546,230,116,407.0,,71.7,.818,9.81,1.15,63.1,10
100195,801,1848,0.433,589,1262,0.467,212,586,0.36200000000000004,506,665,0.7609999999999999,393.0,749.0,1142,430,230,99,514.0,616.0,72.5,.469,-13.19,-5.61,78.6,16
100196,973,2111,0.461,745,1466,0.508,228,645,0.353,551,777,0.7090000000000001,479.0,895.0,1374,569,274,136,468.0,559.0,85.2,.875,23.42,8.95,70.7,1
100197,886,1838,0.48200000000000004,755,1434,0.526,131,404,0.324,561,832,0.674,434.0,728.0,1162,506,173,139,437.0,626.0,77.0,.625,15.01,9.27,70.5,10
100198,864,1714,0.504,640,1140,0.561,224,574,0.39,601,789,0.762,347.0,732.0,1079,504,237,120,577.0,658.0,79.8,.781,6.85,1.79,73.3,11
100199,847,1819,0.466,649,1289,0.503,198,530,0.374,409,601,0.6809999999999999,350.0,745.0,1095,487,203,87,433.0,533.0,74.2,.710,11.77,7.58,70.0,8
100200,964,2057,0.469,768,1549,0.496,196,508,0.386,498,736,0.677,486.0,921.0,1407,502,192,253,507.0,604.0,79.5,.697,15.84,7.63,71.2,5
100201,897,1981,0.45299999999999996,653,1309,0.499,244,672,0.363,639,897,0.7120000000000001,431.0,775.0,1206,444,286,178,462.0,698.0,81.1,.788,19.86,8.38,69.6,3
100202,862,1843,0.46799999999999997,623,1208,0.516,239,635,0.376,595,822,0.7240000000000001,394.0,840.0,1234,520,218,116,474.0,619.0,77.5,.727,12.26,3.80,69.1,9
100203,859,1793,0.479,626,1157,0.541,233,636,0.366,437,603,0.725,305.0,828.0,1133,575,227,100,418.0,598.0,74.6,.781,19.82,6.76,61.6,4
100204,1182,2393,0.494,999,1847,0.541,183,546,0.335,594,906,0.6559999999999999,550.0,1039.0,1589,653,373,192,562.0,633.0,82.7,.789,25.00,10.53,66.9,2
100205,901,1871,0.48200000000000004,699,1363,0.513,202,508,0.39799999999999996,585,759,0.7709999999999999,487.0,721.0,1208,533,198,117,438.0,622.0,78.5,.818,16.28,7.28,69.5,3
100206,870,1959,0.444,618,1260,0.49,252,699,0.361,397,600,0.662,437.0,864.0,1301,452,185,144,457.0,562.0,72.4,.667,14.87,10.15,67.7,6
100207,917,2055,0.446,634,1320,0.48,283,735,0.385,575,756,0.7609999999999999,378.0,925.0,1303,558,248,189,446.0,551.0,79.2,.706,17.32,9.43,71.3,5
100208,853,1912,0.446,603,1274,0.473,250,638,0.392,436,629,0.693,414.0,837.0,1251,482,237,123,412.0,619.0,70.4,.794,18.86,8.53,60.0,1
100209,851,1925,0.442,620,1277,0.486,231,648,0.35600000000000004,458,676,0.6779999999999999,449.0,830.0,1279,482,177,117,470.0,618.0,72.5,.727,13.25,8.37,67.6,4
100210,877,1884,0.465,660,1293,0.51,217,591,0.36700000000000005,452,619,0.73,365.0,856.0,1221,488,242,159,467.0,565.0,73.4,.697,10.41,2.29,65.3,13
100211,798,1723,0.46299999999999997,597,1160,0.515,201,563,0.35700000000000004,453,619,0.732,326.0,719.0,1045,423,221,88,334.0,478.0,70.3,.750,17.48,6.51,59.3,5
100212,879,1890,0.465,681,1317,0.517,198,573,0.34600000000000003,452,685,0.66,417.0,783.0,1200,457,269,176,541.0,561.0,70.8,.647,12.68,8.34,65.7,10
100213,786,1655,0.475,512,956,0.536,274,699,0.392,383,533,0.7190000000000001,261.0,662.0,923,420,207,59,353.0,528.0,67.5,.818,9.11,2.23,60.2,12
100214,883,1856,0.47600000000000003,596,1121,0.532,287,735,0.39,431,613,0.703,352.0,797.0,1149,542,249,131,438.0,559.0,75.3,.758,18.54,7.76,64.5,2
100215,788,1851,0.426,534,1124,0.475,254,727,0.349,546,760,0.718,387.0,847.0,1234,470,146,175,392.0,613.0,69.9,.618,12.63,9.81,67.1,7
100216,1026,2102,0.488,818,1517,0.539,208,585,0.35600000000000004,522,742,0.7040000000000001,460.0,864.0,1324,574,281,176,501.0,625.0,77.3,.889,22.47,9.33,64.1,1
100217,902,1950,0.46299999999999997,630,1198,0.526,272,752,0.36200000000000004,536,770,0.696,442.0,778.0,1220,529,237,148,426.0,725.0,81.6,.781,19.81,6.84,68.7,4
100218,901,1940,0.46399999999999997,697,1417,0.49200000000000005,204,523,0.39,466,654,0.713,409.0,832.0,1241,573,322,198,431.0,588.0,79.7,.677,20.56,7.56,66.7,6
100219,812,1795,0.452,633,1318,0.48,179,477,0.375,564,767,0.735,373.0,853.0,1226,474,217,121,502.0,707.0,67.6,.629,16.12,9.72,61.2,7
100220,800,1784,0.44799999999999995,643,1288,0.499,157,496,0.317,467,719,0.65,397.0,778.0,1175,408,286,171,474.0,644.0,69.5,.688,14.62,8.46,62.6,6
100221,893,1766,0.506,685,1194,0.574,208,572,0.364,479,748,0.64,369.0,834.0,1203,589,271,134,484.0,591.0,74.9,.848,21.49,5.79,59.2,2
100222,715,1638,0.43700000000000006,558,1171,0.47700000000000004,157,467,0.336,569,757,0.752,312.0,703.0,1015,360,216,85,413.0,598.0,71.9,.633,15.95,9.42,65.3,9
100223,1020,2146,0.475,834,1606,0.519,186,540,0.344,559,806,0.6940000000000001,478.0,947.0,1425,523,298,247,494.0,592.0,79.6,.857,19.02,9.02,69.6,3
100224,916,2055,0.446,720,1505,0.478,196,550,0.35600000000000004,590,818,0.721,531.0,855.0,1386,478,206,121,431.0,675.0,79.3,.788,18.91,9.27,69.7,1
100225,757,1679,0.451,521,1059,0.49200000000000005,236,620,0.381,441,620,0.711,333.0,760.0,1093,427,163,124,427.0,658.0,66.4,.758,11.00,5.25,60.3,9
100226,805,1778,0.45299999999999996,614,1218,0.504,191,560,0.341,611,813,0.752,459.0,833.0,1292,441,201,143,475.0,578.0,77.8,.806,16.96,6.96,67.8,2
100227,850,1897,0.44799999999999995,644,1326,0.486,206,571,0.361,576,772,0.746,460.0,799.0,1259,523,172,96,407.0,500.0,77.6,.813,16.08,4.61,66.1,3
100228,771,1721,0.44799999999999995,581,1147,0.507,190,574,0.331,536,876,0.612,411.0,773.0,1184,442,198,67,472.0,571.0,73.2,.581,-9.57,-11.21,71.5,16
100229,835,1870,0.447,656,1350,0.486,179,520,0.344,426,640,0.6659999999999999,425.0,870.0,1295,477,230,102,479.0,520.0,68.9,.636,-1.32,-4.85,64.0,16
100230,787,1809,0.435,577,1199,0.48100000000000004,210,610,0.344,448,685,0.654,448.0,755.0,1203,493,216,152,412.0,563.0,74.4,.767,13.23,5.27,66.4,7
100231,974,1956,0.498,704,1263,0.557,270,693,0.39,470,678,0.693,373.0,782.0,1155,575,283,153,461.0,591.0,79.1,.853,15.33,1.03,64.8,6
100232,755,1656,0.456,507,960,0.528,248,696,0.35600000000000004,488,634,0.77,290.0,699.0,989,456,238,100,440.0,580.0,72.5,.581,11.76,7.57,68.3,9
100233,765,1654,0.46299999999999997,571,1137,0.502,194,517,0.375,575,762,0.755,353.0,781.0,1134,428,222,82,436.0,688.0,71.8,.719,13.63,5.29,63.5,12
100234,876,1733,0.505,739,1353,0.546,137,380,0.361,561,805,0.6970000000000001,374.0,801.0,1175,514,179,149,553.0,682.0,74.2,.576,5.38,4.41,71.6,14
100235,667,1653,0.40399999999999997,470,1080,0.435,197,573,0.344,423,613,0.69,366.0,664.0,1030,357,152,125,307.0,556.0,67.4,.586,12.90,7.45,61.9,8
100236,860,1866,0.461,607,1171,0.518,253,695,0.364,457,692,0.66,411.0,775.0,1186,473,234,120,497.0,608.0,73.6,.727,7.71,1.40,66.5,13
100237,799,1727,0.46299999999999997,665,1271,0.523,134,456,0.294,465,651,0.7140000000000001,414.0,740.0,1154,471,168,69,406.0,528.0,66.6,.727,4.16,-1.43,60.0,15
100238,759,1643,0.462,589,1174,0.502,170,469,0.36200000000000004,492,695,0.708,377.0,754.0,1131,489,246,138,426.0,577.0,70.3,.839,5.26,-5.38,58.7,14
100239,847,1801,0.47,656,1307,0.502,191,494,0.387,422,603,0.7,336.0,692.0,1028,430,245,96,388.0,600.0,74.4,.774,8.57,2.37,68.2,11
100240,874,1855,0.47100000000000003,628,1160,0.541,246,695,0.354,472,681,0.693,370.0,731.0,1101,542,283,114,475.0,649.0,77.1,.750,7.71,0.81,69.9,12
100241,765,1683,0.455,604,1199,0.504,161,484,0.33299999999999996,547,782,0.6990000000000001,396.0,749.0,1145,316,247,89,602.0,643.0,72.2,.645,-9.20,-10.14,71.3,16
100242,765,1626,0.47,555,1072,0.518,210,554,0.379,525,789,0.665,354.0,793.0,1147,496,162,101,536.0,602.0,75.5,.600,5.46,2.74,71.4,13
100243,738,1638,0.451,511,1005,0.508,227,633,0.359,479,671,0.7140000000000001,403.0,688.0,1091,452,159,88,397.0,529.0,72.7,.800,11.00,5.17,66.9,4
100244,800,1710,0.46799999999999997,611,1134,0.539,189,576,0.32799999999999996,596,815,0.731,345.0,733.0,1078,455,211,24,403.0,601.0,74.5,.813,4.56,-2.01,67.6,12
100245,725,1637,0.44299999999999995,486,979,0.496,239,658,0.363,422,615,0.6859999999999999,339.0,721.0,1060,417,217,166,387.0,563.0,70.4,.767,14.61,3.71,59.5,7
100246,806,1718,0.469,633,1211,0.523,173,507,0.341,366,543,0.674,374.0,774.0,1148,445,268,116,479.0,490.0,69.4,.677,17.65,8.00,59.7,5
100247,751,1636,0.45899999999999996,557,1094,0.509,194,542,0.358,489,694,0.705,338.0,773.0,1111,502,252,174,475.0,578.0,72.8,.767,-1.65,-6.87,65.0,15
100248,695,1653,0.42,512,1085,0.47200000000000003,183,568,0.322,429,602,0.713,389.0,690.0,1079,352,187,112,380.0,527.0,69.0,.586,13.36,9.40,65.1,10
100249,833,1855,0.449,618,1229,0.503,215,626,0.34299999999999997,542,774,0.7,404.0,714.0,1118,457,289,61,547.0,654.0,71.3,.588,-2.43,-1.80,70.8,16
100250,758,1648,0.46,566,1095,0.517,192,553,0.34700000000000003,496,719,0.69,339.0,745.0,1084,424,225,143,476.0,567.0,71.1,.742,-0.84,-1.98,67.8,13
100251,801,1747,0.45899999999999996,585,1166,0.502,216,581,0.37200000000000005,396,572,0.6920000000000001,309.0,713.0,1022,456,283,58,352.0,572.0,71.4,.774,8.52,-2.80,60.1,11
100252,869,1961,0.44299999999999995,710,1474,0.48200000000000004,159,487,0.326,508,759,0.669,461.0,890.0,1351,424,196,214,447.0,568.0,75.2,.625,12.82,8.01,70.3,10
100253,668,1432,0.466,417,824,0.506,251,608,0.413,371,523,0.7090000000000001,254.0,672.0,926,418,199,59,370.0,500.0,69.9,.786,8.44,-1.45,60.0,11
100254,865,1841,0.47,640,1252,0.511,225,589,0.382,448,616,0.727,381.0,717.0,1098,514,239,89,482.0,566.0,75.1,.656,-3.33,-6.48,71.9,15
100255,851,1767,0.48200000000000004,636,1196,0.532,215,571,0.377,409,633,0.6459999999999999,346.0,778.0,1124,515,255,132,446.0,524.0,72.7,.656,16.08,6.83,63.4,8
100256,774,1730,0.447,608,1250,0.486,166,480,0.34600000000000003,560,711,0.7879999999999999,342.0,690.0,1032,418,275,115,423.0,650.0,75.8,.767,5.78,-1.99,68.0,14
100257,934,2039,0.45799999999999996,643,1286,0.5,291,753,0.386,530,685,0.774,377.0,813.0,1190,567,263,91,504.0,692.0,81.5,.697,14.05,6.11,73.5,8
100258,899,1933,0.465,732,1459,0.502,167,474,0.35200000000000004,578,791,0.731,437.0,764.0,1201,448,354,156,561.0,590.0,82.0,.645,-0.90,-2.94,75.2,15
100259,914,2116,0.43200000000000005,602,1200,0.502,312,916,0.341,416,606,0.6859999999999999,486.0,799.0,1285,495,309,167,435.0,531.0,79.9,.813,2.86,-4.80,70.7,14
100260,747,1802,0.415,476,1020,0.467,271,782,0.34700000000000003,546,771,0.708,,,1089,405,271,51,537.0,693.0,72.2,.469,-9.85,-7.94,74.1,16
100261,813,1802,0.451,580,1186,0.489,233,616,0.37799999999999995,521,735,0.7090000000000001,366.0,782.0,1148,395,213,111,423.0,598.0,72.1,.606,14.29,10.20,68.0,8
100262,1154,2403,0.48,905,1784,0.507,249,619,0.402,516,828,0.623,586.0,1156.0,1742,681,233,315,532.0,624.0,78.8,.846,22.64,7.77,63.9,2
100263,813,1755,0.46299999999999997,650,1305,0.498,163,450,0.36200000000000004,468,671,0.6970000000000001,382.0,777.0,1159,437,176,74,422.0,562.0,70.5,.688,9.06,6.38,67.8,7
100264,1018,2161,0.47100000000000003,755,1439,0.525,263,722,0.364,655,890,0.736,474.0,877.0,1351,536,340,240,511.0,699.0,79.8,.838,25.67,10.86,65.0,1
100265,899,1765,0.509,704,1274,0.5529999999999999,195,491,0.397,543,724,0.75,348.0,882.0,1230,556,192,116,418.0,500.0,81.8,.903,18.94,3.32,66.2,2
100266,762,1724,0.442,582,1235,0.47100000000000003,180,489,0.368,607,798,0.7609999999999999,374.0,705.0,1079,338,287,128,395.0,636.0,74.5,.806,9.29,-1.26,64.0,12
100267,891,2021,0.441,726,1531,0.474,165,490,0.337,530,840,0.631,485.0,837.0,1322,451,274,215,485.0,631.0,77.4,.625,16.96,11.68,72.1,4
100268,901,1991,0.45299999999999996,729,1490,0.489,172,501,0.34299999999999997,605,830,0.7290000000000001,449.0,873.0,1322,478,218,154,445.0,624.0,75.9,.735,14.91,5.82,66.4,10
100269,877,1912,0.45899999999999996,682,1358,0.502,195,554,0.35200000000000004,515,749,0.688,460.0,729.0,1189,538,287,120,462.0,556.0,82.1,.633,19.40,12.04,74.8,6
100270,806,1759,0.45799999999999996,625,1238,0.505,181,521,0.34700000000000003,435,609,0.7140000000000001,359.0,775.0,1134,406,207,95,403.0,573.0,71.9,.677,14.28,7.78,65.4,8
100271,866,1822,0.475,553,1047,0.528,313,775,0.40399999999999997,431,614,0.7020000000000001,308.0,735.0,1043,520,285,111,370.0,546.0,77.4,.938,20.03,4.97,62.3,1
100272,849,1771,0.479,680,1307,0.52,169,464,0.364,489,651,0.7509999999999999,366.0,812.0,1178,513,206,140,453.0,573.0,73.6,.938,17.46,4.34,60.5,1
100273,847,1827,0.46399999999999997,706,1397,0.505,141,430,0.32799999999999996,430,669,0.643,423.0,757.0,1180,465,235,205,396.0,554.0,73.1,.742,13.06,7.61,67.6,5
100274,904,2046,0.442,677,1436,0.47100000000000003,227,610,0.37200000000000005,494,726,0.68,517.0,838.0,1355,447,219,125,388.0,645.0,76.6,.758,18.52,8.40,66.5,3
100275,922,1985,0.46399999999999997,797,1614,0.494,125,371,0.337,521,703,0.741,385.0,768.0,1153,505,278,117,424.0,562.0,73.2,.676,14.71,8.21,66.7,8
100276,882,1854,0.47600000000000003,646,1243,0.52,236,611,0.386,590,829,0.7120000000000001,417.0,731.0,1148,487,277,95,457.0,641.0,83.5,.677,18.45,11.03,76.1,4
100277,819,1799,0.455,691,1406,0.491,128,393,0.326,546,804,0.679,425.0,799.0,1224,543,241,102,457.0,537.0,68.0,.706,11.99,7.17,63.2,6
100278,867,1893,0.45799999999999996,630,1281,0.49200000000000005,237,612,0.387,484,723,0.669,420.0,777.0,1197,517,241,168,393.0,620.0,76.7,.781,18.75,6.28,64.3,4
100279,1029,2213,0.465,762,1484,0.513,267,729,0.366,586,847,0.6920000000000001,429.0,993.0,1422,579,338,172,578.0,795.0,76.6,.737,20.66,11.21,67.2,3
100280,887,1899,0.467,656,1237,0.53,231,662,0.349,397,571,0.695,381.0,770.0,1151,565,224,122,401.0,618.0,72.8,.788,16.93,7.08,62.9,5
100281,895,1923,0.465,707,1361,0.519,188,562,0.335,525,743,0.7070000000000001,409.0,894.0,1303,572,232,165,485.0,661.0,75.8,.727,17.10,9.44,67.2,4
100282,862,1828,0.47200000000000003,658,1256,0.524,204,572,0.35700000000000004,437,627,0.6970000000000001,371.0,789.0,1160,504,249,110,468.0,584.0,73.9,.844,18.83,8.55,63.6,1
100283,736,1751,0.42,477,1029,0.46399999999999997,259,722,0.359,441,671,0.657,402.0,737.0,1139,425,218,150,383.0,543.0,72.4,.733,13.06,5.96,65.3,7
100284,822,1766,0.465,624,1207,0.517,198,559,0.354,476,717,0.664,444.0,787.0,1231,416,280,132,458.0,489.0,77.3,.867,16.78,6.08,66.6,2
100285,760,1688,0.45,500,935,0.535,260,753,0.345,481,602,0.799,317.0,729.0,1046,454,208,69,420.0,576.0,72.9,.677,18.45,10.61,65.1,3
100286,1002,1953,0.513,836,1512,0.5529999999999999,166,441,0.376,528,760,0.695,393.0,860.0,1253,561,271,128,468.0,655.0,77.1,.886,20.85,7.23,62.5,2
100287,764,1633,0.46799999999999997,569,1087,0.523,195,546,0.35700000000000004,549,746,0.736,304.0,797.0,1101,478,194,103,471.0,561.0,68.8,.758,5.76,0.95,63.5,12
100288,904,1921,0.47100000000000003,754,1431,0.527,150,490,0.306,488,748,0.652,466.0,854.0,1320,523,215,169,455.0,532.0,67.9,.861,18.20,6.49,56.4,3
100289,882,2006,0.44,669,1360,0.49200000000000005,213,646,0.33,437,656,0.6659999999999999,401.0,718.0,1119,564,371,115,431.0,681.0,75.4,.688,11.76,5.63,69.3,9
100290,841,1873,0.449,578,1157,0.5,263,716,0.36700000000000005,469,660,0.711,367.0,783.0,1150,541,248,112,419.0,576.0,73.2,.697,15.70,7.58,65.0,6
100291,754,1687,0.447,564,1123,0.502,190,564,0.337,492,684,0.7190000000000001,347.0,702.0,1049,425,220,90,320.0,493.0,68.4,.781,18.96,7.49,57.0,6
100292,908,2058,0.441,624,1302,0.479,284,756,0.376,535,777,0.6890000000000001,439.0,888.0,1327,494,252,87,459.0,619.0,71.2,.703,13.84,5.84,63.2,7
100293,729,1718,0.424,531,1145,0.46399999999999997,198,573,0.34600000000000003,426,595,0.716,357.0,775.0,1132,412,229,108,450.0,577.0,67.2,.645,-7.30,-8.88,63.7,16
100294,787,1775,0.44299999999999995,602,1227,0.491,185,548,0.33799999999999997,372,540,0.6890000000000001,393.0,664.0,1057,424,302,91,360.0,576.0,71.0,.833,10.70,2.64,63.0,9
100295,734,1739,0.42200000000000004,531,1122,0.473,203,617,0.32899999999999996,374,551,0.679,360.0,766.0,1126,447,218,87,387.0,475.0,66.0,.710,-2.75,-6.36,62.4,15
100296,780,1746,0.447,573,1102,0.52,207,644,0.321,477,717,0.665,409.0,857.0,1266,489,150,94,467.0,577.0,68.0,.727,7.11,3.57,64.5,10
100297,639,1523,0.42,466,1006,0.46299999999999997,173,517,0.335,453,691,0.6559999999999999,360.0,706.0,1066,315,219,95,537.0,581.0,61.4,.516,-11.10,-10.78,61.7,16
100298,765,1740,0.44,600,1205,0.498,165,535,0.308,522,740,0.705,368.0,815.0,1183,474,210,97,500.0,692.0,71.5,.581,-0.09,0.01,71.0,15
100299,829,1719,0.48200000000000004,580,1058,0.5479999999999999,249,661,0.377,462,616,0.75,306.0,775.0,1081,492,200,98,454.0,586.0,76.4,.645,16.29,9.19,69.3,5
100300,834,1748,0.47700000000000004,637,1235,0.516,197,513,0.384,614,817,0.752,328.0,778.0,1106,523,228,86,445.0,572.0,77.5,.750,11.42,3.55,67.5,13
100301,748,1519,0.49200000000000005,558,1045,0.534,190,474,0.401,452,586,0.7709999999999999,270.0,640.0,910,441,214,54,438.0,630.0,71.3,.600,12.15,8.38,67.5,7
100302,585,1216,0.48100000000000004,340,569,0.598,245,647,0.379,322,453,0.711,174.0,449.0,623,386,225,68,318.0,481.0,59.9,.759,9.12,0.08,50.9,11
